,Smart Card,Recommended_Collaborative_Filtering
1958,200013898379,"BATH, FROZEN NON VEG, FROZEN VEG, GLASS WARE, KITCHEN, MEAT, MEN'S INNERWEAR, SHOE CARE, TEA BAGS"
1959,200013898397,"CERAMIC WARE, GIFT CARD & VOUCHERS, LAB, MEN'S INNERWEAR, MILK FOOD, PICKLE/CHUTNEY, READY TO EAT, SERVE/TABLE WARE, TEA BAGS"
1960,200013898421,"BATH, CERAMIC WARE, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, PACKD DRINKING WATER"
1961,200013898500,"ALLNCE & MISC INCOME, COLOUR COSMETICS, FROZEN NON VEG, GLUCOSE & ENERGY, KITCHEN, LAB, MEN'S BOTTOMWEAR, OTHER RTD, SHOE CARE"
1962,200013898573,"BATH, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, MELAMINE WARE, MEN'S INNERWEAR, PACKD DRINKING WATER, TEA BAGS"
1963,200013898616,"BATH, FASHION CONC, FROZEN NON VEG, FROZEN VEG, GLASS WARE, KITCHEN, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE"
1964,200013898786,"COOKWARE METAL, FASHION CONC, FROZEN, FROZEN VEG, MEAT, MEN'S INNERWEAR, MEN'S TOPWEAR, OTHER RTD, SPORT"
1965,200013898810,"BED, EGG, FROZEN NON VEG, KITCHEN APPLIANCES, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT"
1966,200013898838,"CERAMIC WARE, FROZEN NON VEG, FURNISHING, KIDS BOYS BWEAR, KITCHEN, KITCHEN APPLIANCES, MEN'S BOTTOMWEAR, OTHER RTD, SERVE/TABLE WARE"
1967,200013898874,"BATHROOM AIDS, CERAMIC WARE, COOKWARE METAL, FOOT WEAR CONC, FROZEN, KID'S BOYS TOP WEAR, PACKD DRINKING WATER, READY TO EAT, SYRUPS & CONCENTRATE"
1968,200013898908,"ALLNCE & MISC INCOME, EGG, FASHION CONC, GLASS WARE, KITCHEN, SERVE/TABLE WARE, SHOE CARE, SPORT, SYRUPS & CONCENTRATE"
1969,200013898962,"DISINFECTANT AND MUL, GLASS WARE, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KITCHEN, LAB, SHOE CARE, SPORT"
1970,200013899101,"FASHION CONC, FROZEN NON VEG, FROZEN VEG, MEAT, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1971,200013899110,"COLOUR COSMETICS, EGG, ELECTRICAL EQUIPMENT, FASHION CONC, FISH, FURNISHING, KIDS BOYS BWEAR, MEN'S INNERWEAR, SHOE CARE"
1972,200013899192,"CERAMIC WARE, FURNISHING, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE"
1973,200013899280,"BATH, COLOUR COSMETICS, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KITCHEN, KITCHEN APPLIANCES, MEN'S INNERWEAR, OTHER RTD"
1974,200013899439,"FASHION CONC, FROZEN NON VEG, KITCHEN, MELAMINE WARE, MEN'S BOTTOMWEAR, OTC FOOD, OTHER RTD, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1975,200013899457,"COLOUR COSMETICS, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, OTHER RTD, SERVE/TABLE WARE, SPORT"
1976,200013899660,"DISINFECTANT AND MUL, FASHION CONC, FROZEN NON VEG, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN, SHOE CARE"
1977,200013899961,"BATH, COLOUR COSMETICS, INDIAN WEAR TOPS, KITCHEN, KITCHEN APPLIANCES, MEN'S INNERWEAR, OTHER RTD, SERVE/TABLE WARE, SHOE CARE"
1978,200013900036,"CERAMIC WARE, FROZEN VEG, FURNISHING, GIFT CARD & VOUCHERS, MEN'S BOTTOMWEAR, MILK FOOD, OTHER RTD, READY TO EAT, SERVE/TABLE WARE"
1979,200013900197,"BED, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, KITCHEN APPLIANCES, LAB, SERVE/TABLE WARE"
1980,200013900346,"FASHION CONC, FROZEN, FROZEN NON VEG, FURNISHING, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1981,200013900416,"CERAMIC WARE, FASHION CONC, GLUCOSE & ENERGY, KITCHEN, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTHER RTD, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1982,200013900531,"FASHION CONC, FROZEN NON VEG, KIDS BOYS BWEAR, KITCHEN, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE, SHOE CARE, TEA BAGS"
1983,200013900683,"FASHION CONC, FROZEN NON VEG, FURNISHING, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1984,200013900780,"BATH, EGG, FROZEN, FROZEN VEG, GLASS WARE, KID'S BOYS TOP WEAR, MELAMINE WARE, PACKD DRINKING WATER, TOOLS AND CAR CARE"
1985,200013900799,"ELECTRICAL EQUIPMENT, FASHION CONC, FURNISHING, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S BOTTOMWEAR, OTC FOOD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1986,200013900984,"COLOUR COSMETICS, COOKWARE METAL, FASHION CONC, FROZEN NON VEG, FROZEN VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, MELAMINE WARE, OTHER RTD"
1987,200013901008,"ALLNCE & MISC INCOME, BROWN SPIRITS, COLOUR COSMETICS, FURNISHING, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTHER RTD, SERVE/TABLE WARE"
1988,200013901017,"BROWN SPIRITS, CERAMIC WARE, KITCHEN APPLIANCES, MEN'S BOTTOMWEAR, OTHER RTD, PACKD DRINKING WATER, READY TO EAT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1989,200013901114,"FROZEN NON VEG, GLASS WARE, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE, OTC FOOD, SERVE/TABLE WARE, SPORT"
1990,200013901336,"BATHROOM AIDS, CARBONATED, EGG, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, OTC FOOD, PACKD DRINKING WATER, SYRUPS & CONCENTRATE"
1991,200013901479,"BATHROOM AIDS, BED, CERAMIC WARE, FURNISHING, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, READY TO EAT, SYRUPS & CONCENTRATE"
1992,200014405495,"ALLNCE & MISC INCOME, GIFT CARD & VOUCHERS, GLASS WARE, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SERVE/TABLE WARE, SPORT, SYRUPS & CONCENTRATE"
1993,200014411557,"BATH, COLOUR COSMETICS, FROZEN NON VEG, FROZEN VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN APPLIANCES, LAB, OTHER RTD"
1994,200014411645,"ALLNCE & MISC INCOME, COOKWARE METAL, FROZEN VEG, GIFT CARD & VOUCHERS, KID'S BOYS TOP WEAR, LAB, MEN'S INNERWEAR, PACKD DRINKING WATER, READY TO EAT"
1995,200014411663,"ALLNCE & MISC INCOME, BATHROOM AIDS, COOKWARE METAL, FASHION CONC, FROZEN NON VEG, KITCHEN, KITCHEN APPLIANCES, READY TO EAT, TOOLS AND CAR CARE"
1996,200014411672,"BATHROOM AIDS, DESSERT, EGG, GLASS WARE, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KITCHEN, MEN'S INNERWEAR, READY TO EAT"
1997,200014411690,"BATH, CERAMIC WARE, COLOUR COSMETICS, COOKWARE METAL, DISINFECTANT AND MUL, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, SHOE CARE"
1998,200014411849,"CARBONATED, DESSERT, GIFT CARD & VOUCHERS, GLASS WARE, KITCHEN APPLIANCES, LAB, OTHER RTD, PICKLE/CHUTNEY, READY TO EAT"
1999,200014411982,"ALLNCE & MISC INCOME, BED, CERAMIC WARE, KITCHEN, MEN'S BOTTOMWEAR, OTHER RTD, SHOE CARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2000,200014411991,"ALLNCE & MISC INCOME, COOKWARE METAL, FASHION CONC, FOOT WEAR CONC, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN APPLIANCES, MELAMINE WARE, TOOLS AND CAR CARE"
2001,200014412079,"BATH, BATHROOM AIDS, CARBONATED, FROZEN NON VEG, GIFT CARD & VOUCHERS, KITCHEN APPLIANCES, OTC FOOD, PACKD DRINKING WATER, READY TO EAT"
2002,200014412097,"BATH, FASHION CONC, FROZEN NON VEG, INDIAN WEAR TOPS, KITCHEN, MEN'S INNERWEAR, PACKD DRINKING WATER, SHOE CARE, SYRUPS & CONCENTRATE"
2003,200014412370,"BATH, COLOUR COSMETICS, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, LAB, OTHER RTD, SHOE CARE"
2004,200014412769,"BATH, CERAMIC WARE, COLOUR COSMETICS, FURNISHING, GLUCOSE & ENERGY, KITCHEN, MELAMINE WARE, MEN'S INNERWEAR, SERVE/TABLE WARE"
2005,200014412839,"BATHROOM AIDS, CARBONATED, GLASS WARE, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KITCHEN, MELAMINE WARE, READY TO FRY, SPORT"
2006,200014412893,"BATH, FASHION CONC, FROZEN NON VEG, FROZEN VEG, GLASS WARE, KITCHEN, MELAMINE WARE, SERVE/TABLE WARE, TOOLS AND CAR CARE"
2007,200014412963,"ALLNCE & MISC INCOME, BATHROOM AIDS, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, OTHER RTD"
2008,200014413111,"BATH, FROZEN NON VEG, INDIAN WEAR TOPS, LAB, MEN'S INNERWEAR, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE, SHOE CARE"
2009,200014413157,"BATH, COLOUR COSMETICS, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MELAMINE WARE, OTHER RTD, SHOE CARE, SPORT, TOOLS AND CAR CARE"
2010,200014413245,"BED, CERAMIC WARE, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, READY TO EAT"
2011,200014413272,"COLOUR COSMETICS, FROZEN VEG, FURNISHING, INDIAN WEAR TOPS, KITCHEN APPLIANCES, LAB, MEN'S INNERWEAR, OTHER RTD, PACKD DRINKING WATER"
2012,200014413360,"BATH, EGG, FASHION CONC, FROZEN NON VEG, FURNISHING, KITCHEN, OTC, READY TO EAT, SHOE CARE"
2013,200014413449,"COLOUR COSMETICS, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S TOPWEAR, OTHER RTD, SERVE/TABLE WARE, SPORT"
2014,200014414068,"ALLNCE & MISC INCOME, FROZEN NON VEG, FURNISHING, GIFT CARD & VOUCHERS, KITCHEN, LAB, PACKD DRINKING WATER, SERVE/TABLE WARE, SHOE CARE"
2015,200014414271,"ALLNCE & MISC INCOME, CERAMIC WARE, COOKWARE METAL, FURNISHING, GLASS WARE, KID'S BOYS TOP WEAR, OTHER RTD, PACKD DRINKING WATER, READY TO EAT"
2016,200014414280,"CARBONATED, FROZEN VEG, GIFT CARD & VOUCHERS, LAB, MELAMINE WARE, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT"
2017,200014414305,"BROWN SPIRITS, COOKWARE METAL, FASHION CONC, FROZEN VEG, FURNISHING, GIFT CARD & VOUCHERS, GLASS WARE, PACKD DRINKING WATER, SERVE/TABLE WARE"
2018,200014414323,"COLOUR COSMETICS, DESSERT, FROZEN VEG, FURNISHING, GLASS WARE, INDIAN WEAR TOPS, KITCHEN, MELAMINE WARE, SHOE CARE"
2019,200014414378,"ALLNCE & MISC INCOME, CERAMIC WARE, FURNISHING, GLASS WARE, INDIAN WEAR TOPS, MEN'S INNERWEAR, OTC, OTHER RTD, SHOE CARE"
2020,200014414396,"COLOUR COSMETICS, EGG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, MEAT, MEN'S INNERWEAR, PACKD DRINKING WATER, SHOE CARE, SYRUPS & CONCENTRATE"
2021,200014414420,"BED, CERAMIC WARE, FROZEN NON VEG, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, OTC FOOD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2022,200014414509,"BATH, COOKWARE METAL, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KITCHEN, OTHER RTD"
2023,200014415137,"CERAMIC WARE, FASHION CONC, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2024,200014415146,"CERAMIC WARE, COLOUR COSMETICS, GLASS WARE, INDIAN WEAR TOPS, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, OTHER RTD, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
2025,200014415155,"BATH, ELECTRICAL EQUIPMENT, FASHION CONC, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, MEN'S INNERWEAR"
2026,200014415173,"CERAMIC WARE, COOKWARE METAL, FASHION CONC, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, MILK FOOD, OTHER RTD, SYRUPS & CONCENTRATE"
2027,200014415304,"FURNISHING, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S BOTTOMWEAR, OTC FOOD, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2028,200014415322,"BATH, COOKWARE METAL, FASHION CONC, FURNISHING, KITCHEN, MEN'S INNERWEAR, OTHER RTD, PACKD DRINKING WATER, SHOE CARE"
2029,200014415395,"COLOUR COSMETICS, COOKWARE METAL, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, OTHER RTD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2030,200014415605,"ALLNCE & MISC INCOME, BED, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, MEN'S INNERWEAR, MEN'S TOPWEAR"
2031,200014415632,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, TOOLS AND CAR CARE"
2032,200014415711,"ALLNCE & MISC INCOME, BATH, CERAMIC WARE, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, LAB, MEN'S INNERWEAR, READY TO EAT, SPORT"
2033,200014415872,"CERAMIC WARE, FROZEN NON VEG, GIFT CARD & VOUCHERS, LAB, MEN'S BOTTOMWEAR, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT"
2034,200014415951,"BED, EGG, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S INNERWEAR, PICKLE/CHUTNEY, SERVE/TABLE WARE, SPORT, SYRUPS & CONCENTRATE"
2035,200014416118,"BED, FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KITCHEN, KITCHEN APPLIANCES, OTC FOOD, SYRUPS & CONCENTRATE"
2036,200014416303,"BATHROOM AIDS, EGG, LAB, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, OTC FOOD, OTHER RTD, SYRUPS & CONCENTRATE"
2037,200014416367,"ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN NON VEG, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE, SERVE/TABLE WARE"
2038,200014416376,"EGG, FROZEN, GLASS WARE, KITCHEN APPLIANCES, KITCHEN TOOLS METAL, MELAMINE WARE, OTHER RTD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2039,200014416419,"BED, FASHION CONC, FROZEN NON VEG, KIDS BOYS BWEAR, MELAMINE WARE, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE"
2040,200014417205,"CERAMIC WARE, FOOT WEAR CONC, KID'S BOYS TOP WEAR, LAB, MELAMINE WARE, MILK FOOD, PACKD DRINKING WATER, SHOE CARE, STATIONERY"
2041,200014417700,"BATH, CERAMIC WARE, FASHION CONC, FISH, FURNISHING, GIFT CARD & VOUCHERS, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY"
2042,200014417922,"DISINFECTANT AND MUL, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KITCHEN, LAB, MEN'S INNERWEAR, MEN'S TOPWEAR, OTHER RTD"
2043,200014419063,"COLOUR COSMETICS, FISH, FURNISHING, GLASS WARE, INDIAN WEAR TOPS, LAB, MEN'S INNERWEAR, PACKD DRINKING WATER, SHOE CARE"
2044,200014419744,"BED, DISINFECTANT AND MUL, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, SPORT, SYRUPS & CONCENTRATE"
2045,200014483174,"ALLNCE & MISC INCOME, CERAMIC WARE, COLOUR COSMETICS, FISH, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, OTHER RTD, SHOE CARE"
2046,200014484331,"DISINFECTANT AND MUL, FOOT WEAR CONC, FROZEN NON VEG, GLASS WARE, KIDS BOYS BWEAR, KITCHEN, PICKLE/CHUTNEY, SHOE CARE, TEA BAGS"
2047,200014484881,"BROWN SPIRITS, CERAMIC WARE, FURNISHING, GLASS WARE, MEN'S INNERWEAR, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SHOE CARE"
2048,200014500471,"CERAMIC WARE, GIFT CARD & VOUCHERS, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, PICKLE/CHUTNEY, SPORT, TEA BAGS, TOOLS AND CAR CARE"
2049,200014502770,"FASHION CONC, INDIAN WEAR TOPS, KITCHEN, MELAMINE WARE, OTC FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
2050,200014507386,"BED, COLOUR COSMETICS, DESSERT, GIFT CARD & VOUCHERS, GLASS WARE, MEN'S INNERWEAR, PICKLE/CHUTNEY, SYRUPS & CONCENTRATE, TEA BAGS"
2051,200014528875,"BED, CERAMIC WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
2052,200014532382,"BED, FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, SERVE/TABLE WARE, TEA BAGS"
2053,200014566529,"FROZEN, FROZEN NON VEG, FURNISHING, INDIAN WEAR TOPS, KITCHEN, KITCHEN APPLIANCES, MEN'S TOPWEAR, OTHER RTD, SERVE/TABLE WARE"
2054,200014616754,"BATH, CERAMIC WARE, ELECTRICAL EQUIPMENT, FASHION CONC, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, OTC FOOD, PACKD DRINKING WATER, SHOE CARE"
2055,200014622010,"BATH, EGG, FROZEN NON VEG, FURNISHING, GLASS WARE, KITCHEN, MELAMINE WARE, PACKD DRINKING WATER, SHOE CARE"
2056,200014622083,"CERAMIC WARE, FROZEN NON VEG, FROZEN VEG, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, LAB, MILK FOOD"
2057,200014622126,"ALLNCE & MISC INCOME, BED, FROZEN NON VEG, GLUCOSE & ENERGY, KIDS BOYS BWEAR, LAB, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE"
2058,200014622180,"BATHROOM AIDS, CERAMIC WARE, FASHION CONC, MELAMINE WARE, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE, TOOLS AND CAR CARE"
2059,200014622904,"BATHROOM AIDS, FASHION CONC, FROZEN, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE, OTHER RTD, SERVE/TABLE WARE, TOOLS AND CAR CARE"
2060,200014623879,"ALLNCE & MISC INCOME, DISINFECTANT AND MUL, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, OTHER RTD, SHOE CARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2061,200014623888,"BED, KID'S BOYS TOP WEAR, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT, TEA BAGS, TOOLS AND CAR CARE"
2062,200014625017,"FROZEN, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, KITCHEN APPLIANCES, MELAMINE WARE"
2063,200014625035,"BATHROOM AIDS, COOKWARE METAL, ELECTRICAL EQUIPMENT, FROZEN, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S TOPWEAR, OTC FOOD"
2064,200014625187,"FASHION CONC, FROZEN NON VEG, GIFT CARD & VOUCHERS, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, OTC FOOD, SHOE CARE, SYRUPS & CONCENTRATE"
2065,200014625284,"BED, DISINFECTANT AND MUL, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, LAB, MEN'S TOPWEAR, PICKLE/CHUTNEY"
2066,200014630116,"BATH, DISINFECTANT AND MUL, ELECTRICAL EQUIPMENT, FROZEN NON VEG, INDIAN WEAR TOPS, KITCHEN, PICKLE/CHUTNEY, READY TO EAT, SHOE CARE"
2067,200014630222,"BROWN SPIRITS, FROZEN VEG, GIFT CARD & VOUCHERS, GLUCOSE & ENERGY, MEAT, MELAMINE WARE, OTHER RTD, SERVE/TABLE WARE, SPORT"
2068,200014630231,"ALLNCE & MISC INCOME, BATHROOM AIDS, CERAMIC WARE, COOKWARE METAL, GIFT CARD & VOUCHERS, MILK FOOD, OTHER RTD, PACKD DRINKING WATER, READY TO EAT"
2069,200014630286,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLASS WARE, MELAMINE WARE, OTC FOOD, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
2070,200014630675,"BATH, COOKWARE METAL, FASHION CONC, GLASS WARE, KID'S BOYS TOP WEAR, KITCHEN, PACKD DRINKING WATER, SHOE CARE, TEA BAGS"
2071,200014630709,"BATH, FASHION CONC, FROZEN NON VEG, FROZEN VEG, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN"
2072,200014630763,"BATH, FASHION CONC, FROZEN NON VEG, FURNISHING, INDIAN WEAR TOPS, MELAMINE WARE, MEN'S INNERWEAR, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
2073,200014630781,"COLOUR COSMETICS, COOKWARE METAL, FROZEN NON VEG, FROZEN VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, OTHER RTD"
2074,200014633195,"BED, FASHION CONC, GLUCOSE & ENERGY, KITCHEN, MELAMINE WARE, MEN'S INNERWEAR, OTHER RTD, SERVE/TABLE WARE, TOOLS AND CAR CARE"
2075,200014652136,"ALLNCE & MISC INCOME, CERAMIC WARE, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KITCHEN, OTHER RTD, SPORT, TOOLS AND CAR CARE"
2076,200014697315,"EGG, FROZEN, GLASS WARE, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN APPLIANCES, LAB, OTHER RTD"
2077,200014709407,"ELECTRICAL EQUIPMENT, FROZEN, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, TEA BAGS"
2078,200014710713,"COOKWARE METAL, FASHION CONC, FROZEN VEG, GLASS WARE, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S TOPWEAR, OTHER RTD"
2079,200014710892,"BATH, CERAMIC WARE, DISINFECTANT AND MUL, INDIAN WEAR TOPS, KITCHEN, MEN'S INNERWEAR, OTHER RTD, READY TO EAT, SYRUPS & CONCENTRATE"
2080,200014711350,"COOKWARE METAL, EGG, FASHION CONC, MELAMINE WARE, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2081,200014712474,"EGG, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S INNERWEAR, OTHER RTD, SPORT"
2082,200014732894,"COLOUR COSMETICS, COOKWARE METAL, FASHION CONC, GLASS WARE, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MELAMINE WARE, OTHER RTD, PICKLE/CHUTNEY"
2083,200014733714,"DISINFECTANT AND MUL, EGG, FROZEN NON VEG, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, SHOE CARE"
2084,200014734704,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, SERVE/TABLE WARE, TEA BAGS"
2085,200014735767,"BED, CERAMIC WARE, FASHION CONC, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
2086,200014737118,"ELECTRICAL EQUIPMENT, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTC, OTC FOOD, PACKD DRINKING WATER, READY TO EAT"
2087,200014737376,"CERAMIC WARE, FROZEN NON VEG, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, SERVE/TABLE WARE"
2088,200014739277,"FROZEN, FURNISHING, GLASS WARE, INDIAN WEAR TOPS, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTC FOOD, PACKD DRINKING WATER, SHOE CARE"
2089,200014739383,"BATH, COLOUR COSMETICS, EGG, FASHION CONC, FISH, KITCHEN, MEN'S INNERWEAR, OTHER RTD, SHOE CARE"
